"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"time_research","haven_labelled, vctrs_vctr, double",939,0.635198135198135,5,NA,NA,1635,NA,NA,0.430644160681213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_education","haven_labelled, vctrs_vctr, double",939,0.635198135198135,5,NA,NA,1635,NA,NA,0.371042540667626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_phds","haven_labelled, vctrs_vctr, double",939,0.635198135198135,5,NA,NA,1635,NA,NA,0.499461847908806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_management_low","haven_labelled, vctrs_vctr, double",934,0.637140637140637,5,NA,NA,1640,NA,NA,0.546510828148141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_management_hi","haven_labelled, vctrs_vctr, double",929,0.639083139083139,5,NA,NA,1645,NA,NA,0.64791128115582,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_service","haven_labelled, vctrs_vctr, double",936,0.636363636363636,5,NA,NA,1638,NA,NA,0.666107367229162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_admin","haven_labelled, vctrs_vctr, double",936,0.636363636363636,5,NA,NA,1638,NA,NA,0.514142285776901,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_involvement","haven_labelled, vctrs_vctr, double",934,0.637140637140637,5,NA,NA,1640,NA,NA,0.564423240053373,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time_patients","haven_labelled, vctrs_vctr, double",935,0.636752136752137,5,NA,NA,1639,NA,NA,0.485803997826646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"review_info","haven_labelled, vctrs_vctr, double",928,0.639471639471639,6,NA,NA,1646,NA,NA,0.718996172711058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"review_confidence","haven_labelled, vctrs_vctr, double",929,0.639083139083139,7,NA,NA,1645,NA,NA,0.661194543480553,NA,NA,NA,NA,NA,NA,NA,NA,NA
"review_informative","haven_labelled, vctrs_vctr, double",929,0.639083139083139,7,NA,NA,1645,NA,NA,0.698569361131163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"review_more","haven_labelled, vctrs_vctr, double",928,0.639471639471639,7,NA,NA,1646,NA,NA,0.652492382580262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"review_government","haven_labelled, vctrs_vctr, double",923,0.641414141414141,7,NA,NA,1651,NA,NA,0.67318520674845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"discipline","factor",773,0.6996891996892,4,NA,NA,1801,NA,NA,0.525236432039282,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos5","factor",873,0.660839160839161,6,NA,NA,1701,NA,NA,0.711333645616425,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos9","factor",826,0.679098679098679,8,NA,NA,1748,NA,NA,0.804167228511629,NA,NA,NA,NA,NA,NA,NA,NA,NA
"institution","factor",918,0.643356643356643,23,NA,NA,1656,NA,NA,0.939617241232005,NA,NA,NA,NA,NA,NA,NA,NA,NA
